,Origin_airport,Destination_airport,Origin_city,Destination_city,Distance,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
1273695,GCK,OAK,"Garden City, KS","Oakland, CA",1173,37.9275016785,-100.723999023,37.7212982177734,-122.221000671387
1273697,STS,OAK,"Santa Rosa, CA","Oakland, CA",63,38.50899887,-122.8130035,37.7212982177734,-122.221000671387
1273700,LIT,OAK,"Little Rock, AR","Oakland, CA",1681,34.7294006348,-92.2242965698,37.7212982177734,-122.221000671387
1273723,SHV,OAK,"Shreveport, LA","Oakland, CA",1642,32.4466018676758,-93.8255996704102,37.7212982177734,-122.221000671387
1273726,BRO,OAK,"Brownsville, TX","Oakland, CA",1663,25.9067993164062,-97.4259033203125,37.7212982177734,-122.221000671387
1273767,CID,OAK,"Cedar Rapids, IA","Oakland, CA",1640,41.8847007751465,-91.7108001708984,37.7212982177734,-122.221000671387
1273841,SJC,OAK,"San Jose, CA","Oakland, CA",11,37.3625984191895,-121.929000854492,37.7212982177734,-122.221000671387
1273959,FAR,OAK,"Fargo, ND","Oakland, CA",1439,46.9207000732422,-96.815803527832,37.7212982177734,-122.221000671387
1273969,AFW,OAK,"Dallas, TX","Oakland, CA",1439,32.9875984192,-97.3188018799,37.7212982177734,-122.221000671387
1273986,LRD,OAK,"Laredo, TX","Oakland, CA",1492,27.5438003540039,-99.4616012573242,37.7212982177734,-122.221000671387
1273989,EKA,OAK,"Eureka, CA","Oakland, CA",236,40.8033981323,-124.112998962,37.7212982177734,-122.221000671387
1273998,LRD,OAK,"Laredo, TX","Oakland, CA",1495,27.5438003540039,-99.4616012573242,37.7212982177734,-122.221000671387
1274030,DAY,OAK,"Dayton, OH","Oakland, CA",2041,39.902400970459,-84.2193984985352,37.7212982177734,-122.221000671387
1274058,TOL,OAK,"Toledo, OH","Oakland, CA",2049,41.58679962,-83.80780029,37.7212982177734,-122.221000671387
1274078,SLN,OAK,"Salina, KS","Oakland, CA",1334,38.7910003662109,-97.6521987915039,37.7212982177734,-122.221000671387
1274093,FLL,OAK,"Fort Lauderdale, FL","Oakland, CA",2575,26.0725994110107,-80.152702331543,37.7212982177734,-122.221000671387
1274188,LBF,OAK,"North Platte, NE","Oakland, CA",1172,41.12620163,-100.6839981,37.7212982177734,-122.221000671387
1274467,NZY,OAK,"San Diego, CA","Oakland, CA",447,32.69919968,-117.2149963,37.7212982177734,-122.221000671387
1274772,YIP,OAK,"Detroit, MI","Oakland, CA",2059,42.23789978,-83.53040314,37.7212982177734,-122.221000671387
1274985,BIL,OAK,"Billings, MT","Oakland, CA",898,45.8077011108398,-108.542999267578,37.7212982177734,-122.221000671387
1275122,CMH,OAK,"Columbus, OH","Oakland, CA",2110,39.9980010986328,-82.8918991088867,37.7212982177734,-122.221000671387
1275170,LBB,OAK,"Lubbock, TX","Oakland, CA",1178,33.6636009216309,-101.822998046875,37.7212982177734,-122.221000671387
1275268,TCM,OAK,"Tacoma, WA","Oakland, CA",650,47.1376991272,-122.475997925,37.7212982177734,-122.221000671387
1275327,CIC,OAK,"Chico, CA","Oakland, CA",144,39.79539871,-121.8580017,37.7212982177734,-122.221000671387
1275339,AUS,OAK,"Austin, TX","Oakland, CA",1492,30.1944999694824,-97.6698989868164,37.7212982177734,-122.221000671387
1275350,YUM,OAK,"Yuma, AZ","Oakland, CA",554,32.65660095,-114.6060028,37.7212982177734,-122.221000671387
1275351,UKI,OAK,"Ukiah, CA","Oakland, CA",111,39.125999450684,-123.20099639893,37.7212982177734,-122.221000671387
1275353,BGR,OAK,"Bangor, ME","Oakland, CA",2772,44.8073997497559,-68.8281021118164,37.7212982177734,-122.221000671387
1275403,CPR,OAK,"Casper, WY","Oakland, CA",904,42.90800095,-106.4639969,37.7212982177734,-122.221000671387
1275456,LAW,OAK,"Lawton, OK","Oakland, CA",1345,34.5676994324,-98.4166030884,37.7212982177734,-122.221000671387
1275499,HUF,OAK,"Terre Haute, IN","Oakland, CA",1882,39.4514999389648,-87.3076019287109,37.7212982177734,-122.221000671387
1275765,GTF,OAK,"Great Falls, MT","Oakland, CA",870,47.48199844,-111.3710022,37.7212982177734,-122.221000671387
1275839,CMI,OAK,"Champaign, IL","Oakland, CA",1826,40.03919983,-88.27809906,37.7212982177734,-122.221000671387
1275858,GRB,OAK,"Green Bay, WI","Oakland, CA",1825,44.4850997924805,-88.1296005249023,37.7212982177734,-122.221000671387
1276190,IPL,OAK,"El Centro, CA","Oakland, CA",504,32.8342018127,-115.57900238,37.7212982177734,-122.221000671387
1276377,EFD,OAK,"Houston, TX","Oakland, CA",1649,29.6072998047,-95.1587982178,37.7212982177734,-122.221000671387
1276896,PIB,OAK,"Hattiesburg, MS","Oakland, CA",1913,31.4671001434326,-89.3370971679688,37.7212982177734,-122.221000671387
1276916,BFL,OAK,"Bakersfield, CA","Oakland, CA",236,35.43360138,-119.0569992,37.7212982177734,-122.221000671387
1276922,MKC,OAK,"Kansas City, MO","Oakland, CA",1496,39.1231994628906,-94.5927963256836,37.7212982177734,-122.221000671387
1276992,FAY,OAK,"Fayetteville, NC","Oakland, CA",2403,34.9911994934082,-78.8803024291992,37.7212982177734,-122.221000671387
1277020,GRI,OAK,"Grand Island, NE","Oakland, CA",1296,40.9674987792969,-98.3096008300781,37.7212982177734,-122.221000671387
1277038,BFF,OAK,"Scottsbluff, NE","Oakland, CA",1029,41.87400055,-103.5960007,37.7212982177734,-122.221000671387
1277261,JAN,OAK,"Jackson, MS","Oakland, CA",1851,32.3111991882,-90.0758972168,37.7212982177734,-122.221000671387
1277272,SFB,OAK,"Orlando, FL","Oakland, CA",2431,28.7775993347168,-81.2375030517578,37.7212982177734,-122.221000671387
1277338,ICT,OAK,"Wichita, KS","Oakland, CA",1354,37.6498985290527,-97.4330978393555,37.7212982177734,-122.221000671387
1277356,PUW,OAK,"Pullman, WA","Oakland, CA",675,46.7439,-117.110001,37.7212982177734,-122.221000671387
1277737,MCE,OAK,"Merced, CA","Oakland, CA",98,37.28469849,-120.5139999,37.7212982177734,-122.221000671387
1277773,DAL,OAK,"Dallas, TX","Oakland, CA",1468,32.8470993041992,-96.8517990112305,37.7212982177734,-122.221000671387
1277927,TPA,OAK,"Tampa, FL","Oakland, CA",2384,27.9755001068115,-82.533203125,37.7212982177734,-122.221000671387
1277930,OGD,OAK,"Ogden, UT","Oakland, CA",596,41.195899963379,-112.0120010376,37.7212982177734,-122.221000671387
1278002,AUS,OAK,"Austin, TX","Oakland, CA",1497,30.1944999694824,-97.6698989868164,37.7212982177734,-122.221000671387
1278653,BIF,OAK,"El Paso, TX","Oakland, CA",986,31.84950066,-106.3799973,37.7212982177734,-122.221000671387
1279412,PVD,OAK,"Providence, RI","Oakland, CA",2681,41.7326011657715,-71.4204025268555,37.7212982177734,-122.221000671387
1279539,PKB,OAK,"Parkersburg, WV","Oakland, CA",2193,39.345100402832,-81.4392013549805,37.7212982177734,-122.221000671387
1279822,POB,OAK,"Fayetteville, NC","Oakland, CA",2392,35.1708984375,-79.014503479004,37.7212982177734,-122.221000671387
1280217,TYS,OAK,"Knoxville, TN","Oakland, CA",2110,35.81100082,-83.9940033,37.7212982177734,-122.221000671387
1280218,KTN,OAK,"Ketchikan, AK","Oakland, CA",1297,55.35559845,-131.7140045,37.7212982177734,-122.221000671387
1280290,LGA,OAK,"New York, NY","Oakland, CA",2569,40.77719879,-73.87259674,37.7212982177734,-122.221000671387
1280404,FOE,OAK,"Topeka, KS","Oakland, CA",1440,38.9509010315,-95.6635971069,37.7212982177734,-122.221000671387
1280416,PIA,OAK,"Peoria, IL","Oakland, CA",1748,40.6641998291,-89.6932983398,37.7212982177734,-122.221000671387
1280481,MCF,OAK,"Tampa, FL","Oakland, CA",2389,27.84930038,-82.52120209,37.7212982177734,-122.221000671387
1280482,CAK,OAK,"Akron, OH","Oakland, CA",2176,40.9160995483398,-81.4421997070312,37.7212982177734,-122.221000671387
1280576,DLH,OAK,"Duluth, MN","Oakland, CA",1650,46.8420982361,-92.1936035156,37.7212982177734,-122.221000671387
1280811,HSV,OAK,"Huntsville, AL","Oakland, CA",1980,34.637199401855,-86.775100708008,37.7212982177734,-122.221000671387
1280818,EVV,OAK,"Evansville, IN","Oakland, CA",1885,38.0369987488,-87.5324020386,37.7212982177734,-122.221000671387
1281139,DRT,OAK,"Del Rio, TX","Oakland, CA",1351,29.3742008209,-100.927001953,37.7212982177734,-122.221000671387
1281672,ISO,OAK,"Kinston, NC","Oakland, CA",2464,35.331401825,-77.6088027954,37.7212982177734,-122.221000671387
1281948,MBS,OAK,"Saginaw, MI","Oakland, CA",2026,43.532901763916,-84.0795974731445,37.7212982177734,-122.221000671387
1282171,BFM,OAK,"Mobile, AL","Oakland, CA",2004,30.6268005371,-88.0680999756,37.7212982177734,-122.221000671387
1283157,JAX,OAK,"Jacksonville, FL","Oakland, CA",2358,30.4941005706787,-81.6878967285156,37.7212982177734,-122.221000671387
1283296,PBI,OAK,"West Palm Beach, FL","Oakland, CA",2559,26.6832008361816,-80.0955963134766,37.7212982177734,-122.221000671387
1283303,AEX,OAK,"Alexandria, LA","Oakland, CA",1741,31.3274002075195,-92.5497970581055,37.7212982177734,-122.221000671387
1284027,GRR,OAK,"Grand Rapids, MI","Oakland, CA",1955,42.88079834,-85.52279663,37.7212982177734,-122.221000671387
1284359,AZA,OAK,"Phoenix, AZ","Oakland, CA",668,33.30780029,-111.6549988,37.7212982177734,-122.221000671387
1284607,ACV,OAK,"Eureka, CA","Oakland, CA",246,40.978099822998,-124.109001159668,37.7212982177734,-122.221000671387
1285436,TTN,OAK,"Trenton, NJ","Oakland, CA",2527,40.2766990661621,-74.8134994506836,37.7212982177734,-122.221000671387
1285593,GRK,OAK,"Killeen, TX","Oakland, CA",1462,31.067199707,-97.8289031982,37.7212982177734,-122.221000671387
1285648,BLI,OAK,"Bellingham, WA","Oakland, CA",764,48.7928009033203,-122.53800201416,37.7212982177734,-122.221000671387
1285777,LEX,OAK,"Lexington, KY","Oakland, CA",2042,38.0364990234375,-84.6059036254883,37.7212982177734,-122.221000671387
1285961,BAD,OAK,"Shreveport, LA","Oakland, CA",1650,32.5018005371,-93.6626968384,37.7212982177734,-122.221000671387
1286024,MTN,OAK,"Baltimore, MD","Oakland, CA",2474,39.32569885,-76.4138031,37.7212982177734,-122.221000671387
1286326,MOB,OAK,"Mobile, AL","Oakland, CA",1993,30.691200256348,-88.242797851562,37.7212982177734,-122.221000671387
1286515,GEG,OLM,"Spokane, WA","Olympia, WA",256,47.6198997497559,-117.533996582031,46.9693985,-122.9029999
1286522,PDX,OLM,"Portland, OR","Olympia, WA",97,45.58869934,-122.5979996,46.9693985,-122.9029999
1286527,GTF,OLM,"Great Falls, MT","Olympia, WA",544,47.48199844,-111.3710022,46.9693985,-122.9029999
1286528,MWH,OLM,"Moses Lake, WA","Olympia, WA",170,47.20769882,-119.3199997,46.9693985,-122.9029999
1286539,SEA,OLM,"Seattle, WA","Olympia, WA",43,47.4490013122559,-122.30899810791,46.9693985,-122.9029999
1286555,BIL,OLM,"Billings, MT","Olympia, WA",690,45.8077011108398,-108.542999267578,46.9693985,-122.9029999
1286563,BFI,OLM,"Seattle, WA","Olympia, WA",48,47.5299987792969,-122.302001953125,46.9693985,-122.9029999
1286569,DTW,MCO,"Detroit, MI","Orlando, FL",957,42.2123985290527,-83.353401184082,28.4293994903564,-81.3089981079102
1286570,IAH,MCO,"Houston, TX","Orlando, FL",853,29.9843997955322,-95.3414001464844,28.4293994903564,-81.3089981079102
1286689,ORD,MCO,"Chicago, IL","Orlando, FL",1005,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102
1286690,MDW,MCO,"Chicago, IL","Orlando, FL",989,41.7859992980957,-87.7524032592773,28.4293994903564,-81.3089981079102
1286700,ATL,MCO,"Atlanta, GA","Orlando, FL",403,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102
1286736,BUF,MCO,"Buffalo, NY","Orlando, FL",1011,42.94049835,-78.73220062,28.4293994903564,-81.3089981079102
1286967,PHL,MCO,"Philadelphia, PA","Orlando, FL",861,39.871898651123,-75.241096496582,28.4293994903564,-81.3089981079102
1286994,SFO,MCO,"San Francisco, CA","Orlando, FL",2445,37.6189994812012,-122.375,28.4293994903564,-81.3089981079102
1287000,JAX,MCO,"Jacksonville, FL","Orlando, FL",144,30.4941005706787,-81.6878967285156,28.4293994903564,-81.3089981079102
1287002,JAX,MCO,"Jacksonville, FL","Orlando, FL",143,30.4941005706787,-81.6878967285156,28.4293994903564,-81.3089981079102
1287024,SLC,MCO,"Salt Lake City, UT","Orlando, FL",1929,40.7883987426758,-111.977996826172,28.4293994903564,-81.3089981079102
1287118,FLL,MCO,"Fort Lauderdale, FL","Orlando, FL",178,26.0725994110107,-80.152702331543,28.4293994903564,-81.3089981079102
1287119,PBI,MCO,"West Palm Beach, FL","Orlando, FL",142,26.6832008361816,-80.0955963134766,28.4293994903564,-81.3089981079102
1287128,COS,MCO,"Colorado Springs, CO","Orlando, FL",1520,38.805801391602,-104.70099639893,28.4293994903564,-81.3089981079102
1287280,SYR,MCO,"Syracuse, NY","Orlando, FL",1053,43.111198425293,-76.1063003540039,28.4293994903564,-81.3089981079102
1287289,SAV,MCO,"Savannah, GA","Orlando, FL",255,32.12760162,-81.20210266,28.4293994903564,-81.3089981079102
1287302,CLT,MCO,"Charlotte, NC","Orlando, FL",468,35.2140007019043,-80.9430999755859,28.4293994903564,-81.3089981079102
1287303,BWI,MCO,"Baltimore, MD","Orlando, FL",787,39.17539978,-76.66829681,28.4293994903564,-81.3089981079102
1287325,CLE,MCO,"Cleveland, OH","Orlando, FL",895,41.4117012024,-81.8498001099,28.4293994903564,-81.3089981079102
1287502,TYS,MCO,"Knoxville, TN","Orlando, FL",532,35.81100082,-83.9940033,28.4293994903564,-81.3089981079102
1287505,MSP,MCO,"Minneapolis, MN","Orlando, FL",1310,44.8819999695,-93.2218017578,28.4293994903564,-81.3089981079102
1287510,TLH,MCO,"Tallahassee, FL","Orlando, FL",227,30.3964996337891,-84.3503036499023,28.4293994903564,-81.3089981079102
1287545,MSY,MCO,"New Orleans, LA","Orlando, FL",550,29.9934005737305,-90.2580032348633,28.4293994903564,-81.3089981079102
1287608,DCA,MCO,"Washington, DC","Orlando, FL",759,38.8521,-77.037697,28.4293994903564,-81.3089981079102
1287611,IAD,MCO,"Washington, DC","Orlando, FL",758,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102
1287612,MCI,MCO,"Kansas City, MO","Orlando, FL",1072,39.2976,-94.713898,28.4293994903564,-81.3089981079102
1287613,LAX,MCO,"Los Angeles, CA","Orlando, FL",2217,33.94250107,-118.4079971,28.4293994903564,-81.3089981079102
1287618,LIT,MCO,"Little Rock, AR","Orlando, FL",775,34.7294006348,-92.2242965698,28.4293994903564,-81.3089981079102
1287621,ILM,MCO,"Wilmington, NC","Orlando, FL",450,34.2705993652344,-77.9026031494141,28.4293994903564,-81.3089981079102
1287678,CHA,MCO,"Chattanooga, TN","Orlando, FL",509,35.0353012084961,-85.2037963867188,28.4293994903564,-81.3089981079102
1287685,ABQ,MCO,"Albuquerque, NM","Orlando, FL",1552,35.0401992797852,-106.609001159668,28.4293994903564,-81.3089981079102
1287747,GNV,MCO,"Gainesville, FL","Orlando, FL",104,29.6900997162,-82.2717971802,28.4293994903564,-81.3089981079102
1287749,IND,MCO,"Indianapolis, IN","Orlando, FL",828,39.7173,-86.294403,28.4293994903564,-81.3089981079102
1287765,IND,MCO,"Indianapolis, IN","Orlando, FL",829,39.7173,-86.294403,28.4293994903564,-81.3089981079102
1287784,TUS,MCO,"Tucson, AZ","Orlando, FL",1783,32.1161003112793,-110.94100189209,28.4293994903564,-81.3089981079102
1287785,EWR,MCO,"Newark, NJ","Orlando, FL",938,40.6925010681152,-74.168701171875,28.4293994903564,-81.3089981079102
1287786,DFW,MCO,"Dallas, TX","Orlando, FL",984,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102
1287794,MOB,MCO,"Mobile, AL","Orlando, FL",444,30.691200256348,-88.242797851562,28.4293994903564,-81.3089981079102
1287811,DFW,MCO,"Dallas, TX","Orlando, FL",983,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102
1287850,DAY,MCO,"Dayton, OH","Orlando, FL",808,39.902400970459,-84.2193984985352,28.4293994903564,-81.3089981079102
1287996,TPA,MCO,"Tampa, FL","Orlando, FL",80,27.9755001068115,-82.533203125,28.4293994903564,-81.3089981079102
1288088,BGR,MCO,"Bangor, ME","Orlando, FL",1322,44.8073997497559,-68.8281021118164,28.4293994903564,-81.3089981079102
1288112,ALB,MCO,"Albany, NY","Orlando, FL",1073,42.7482986450195,-73.8016967773438,28.4293994903564,-81.3089981079102
1288114,TUL,MCO,"Tulsa, OK","Orlando, FL",1005,36.1983985900879,-95.8880996704102,28.4293994903564,-81.3089981079102
1288115,BOS,MCO,"Boston, MA","Orlando, FL",1121,42.36429977,-71.00520325,28.4293994903564,-81.3089981079102
1288117,MIA,MCO,"Miami, FL","Orlando, FL",193,25.7931995391846,-80.2906036376953,28.4293994903564,-81.3089981079102
1288360,STL,MCO,"St. Louis, MO","Orlando, FL",881,38.7486991882324,-90.370002746582,28.4293994903564,-81.3089981079102
1288361,PNS,MCO,"Pensacola, FL","Orlando, FL",380,30.473400115967,-87.186599731445,28.4293994903564,-81.3089981079102
1288372,BNA,MCO,"Nashville, TN","Orlando, FL",616,36.1245002746582,-86.6781997680664,28.4293994903564,-81.3089981079102
1288376,MKE,MCO,"Milwaukee, WI","Orlando, FL",1066,42.9472007751465,-87.896598815918,28.4293994903564,-81.3089981079102
1288434,ROC,MCO,"Rochester, NY","Orlando, FL",1033,43.1189002990723,-77.6724014282227,28.4293994903564,-81.3089981079102
1288443,CVG,MCO,"Cincinnati, OH","Orlando, FL",756,39.0488014221,-84.6678009033,28.4293994903564,-81.3089981079102
1288444,PIT,MCO,"Pittsburgh, PA","Orlando, FL",834,40.49150085,-80.23290253,28.4293994903564,-81.3089981079102
1288448,CHS,MCO,"Charleston, SC","Orlando, FL",317,32.89860153,-80.04049683,28.4293994903564,-81.3089981079102
1288454,GSO,MCO,"Greensboro, NC","Orlando, FL",534,36.0978012084961,-79.9373016357422,28.4293994903564,-81.3089981079102
1288479,GSP,MCO,"Greenville, SC","Orlando, FL",449,34.8956985474,-82.2189025879,28.4293994903564,-81.3089981079102
1288499,BHM,MCO,"Birmingham, AL","Orlando, FL",478,33.56290054,-86.75350189,28.4293994903564,-81.3089981079102
1288530,MGM,MCO,"Montgomery, AL","Orlando, FL",403,32.30059814,-86.39399719,28.4293994903564,-81.3089981079102
1288579,MEM,MCO,"Memphis, TN","Orlando, FL",683,35.0424003601074,-89.9766998291016,28.4293994903564,-81.3089981079102
1288584,MCO,MCO,"Orlando, FL","Orlando, FL",0,28.4293994903564,-81.3089981079102,28.4293994903564,-81.3089981079102
1288627,RDU,MCO,"Raleigh, NC","Orlando, FL",534,35.8776016235352,-78.7874984741211,28.4293994903564,-81.3089981079102
1288629,CMH,MCO,"Columbus, OH","Orlando, FL",802,39.9980010986328,-82.8918991088867,28.4293994903564,-81.3089981079102
1288647,ICT,MCO,"Wichita, KS","Orlando, FL",1128,37.6498985290527,-97.4330978393555,28.4293994903564,-81.3089981079102
1288655,CAE,MCO,"Columbia, SC","Orlando, FL",379,33.9388008117676,-81.119499206543,28.4293994903564,-81.3089981079102
1288681,LGA,MCO,"New York, NY","Orlando, FL",950,40.77719879,-73.87259674,28.4293994903564,-81.3089981079102
1288713,BDL,MCO,"Hartford, CT","Orlando, FL",1050,41.9388999939,-72.6831970215,28.4293994903564,-81.3089981079102
1288716,JFK,MCO,"New York, NY","Orlando, FL",944,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102
1288951,PHX,MCO,"Phoenix, AZ","Orlando, FL",1848,33.4342994689941,-112.012001037598,28.4293994903564,-81.3089981079102
1289874,OKC,MCO,"Oklahoma City, OK","Orlando, FL",1068,35.3931007385254,-97.600700378418,28.4293994903564,-81.3089981079102
1290202,LEX,MCO,"Lexington, KY","Orlando, FL",689,38.0364990234375,-84.6059036254883,28.4293994903564,-81.3089981079102
1290221,PVD,MCO,"Providence, RI","Orlando, FL",1073,41.7326011657715,-71.4204025268555,28.4293994903564,-81.3089981079102
1291548,PIA,MCO,"Peoria, IL","Orlando, FL",967,40.6641998291,-89.6932983398,28.4293994903564,-81.3089981079102
1292708,LAS,MCO,"Las Vegas, NV","Orlando, FL",2039,36.08010101,-115.1520004,28.4293994903564,-81.3089981079102
1294017,STL,MCO,"St. Louis, MO","Orlando, FL",880,38.7486991882324,-90.370002746582,28.4293994903564,-81.3089981079102
1294230,JAN,MCO,"Jackson, MS","Orlando, FL",587,32.3111991882,-90.0758972168,28.4293994903564,-81.3089981079102
1294281,CAE,MCO,"Columbia, SC","Orlando, FL",380,33.9388008117676,-81.119499206543,28.4293994903564,-81.3089981079102
1295913,ACY,MCO,"Atlantic City, NJ","Orlando, FL",852,39.4575996398926,-74.5772018432617,28.4293994903564,-81.3089981079102
1295934,RIC,MCO,"Richmond, VA","Orlando, FL",667,37.505199432373,-77.3197021484375,28.4293994903564,-81.3089981079102
1295984,ABE,MCO,"Allentown, PA","Orlando, FL",906,40.652099609375,-75.440803527832,28.4293994903564,-81.3089981079102
1296626,FAY,MCO,"Fayetteville, NC","Orlando, FL",474,34.9911994934082,-78.8803024291992,28.4293994903564,-81.3089981079102
1296637,GRR,MCO,"Grand Rapids, MI","Orlando, FL",1023,42.88079834,-85.52279663,28.4293994903564,-81.3089981079102
1297724,HSV,MCO,"Huntsville, AL","Orlando, FL",535,34.637199401855,-86.775100708008,28.4293994903564,-81.3089981079102
1297778,ORH,MCO,"Worcester, MA","Orlando, FL",1091,42.2672996520996,-71.8757019042969,28.4293994903564,-81.3089981079102
1297783,MDT,MCO,"Harrisburg, PA","Orlando, FL",851,40.1935005188,-76.7633972168,28.4293994903564,-81.3089981079102
1298242,LFT,MCO,"Lafayette, LA","Orlando, FL",655,30.20529938,-91.98760223,28.4293994903564,-81.3089981079102
1298900,AGS,MCO,"Augusta, GA","Orlando, FL",342,33.3698997497559,-81.9645004272461,28.4293994903564,-81.3089981079102
1299834,MHT,MCO,"Manchester, NH","Orlando, FL",1142,42.9325981140137,-71.4356994628906,28.4293994903564,-81.3089981079102
1300323,PFN,MCO,"Panama City, FL","Orlando, FL",290,30.212099,-85.6828,28.4293994903564,-81.3089981079102
1300364,SAT,MCO,"San Antonio, TX","Orlando, FL",1040,29.5337009429932,-98.4698028564453,28.4293994903564,-81.3089981079102
1300380,OMA,MCO,"Omaha, NE","Orlando, FL",1210,41.3031997680664,-95.8940963745117,28.4293994903564,-81.3089981079102
1300822,APF,MCO,"Naples, FL","Orlando, FL",159,26.1525993347,-81.7752990723,28.4293994903564,-81.3089981079102
1301357,SEA,MCO,"Seattle, WA","Orlando, FL",2553,47.4490013122559,-122.30899810791,28.4293994903564,-81.3089981079102
1302145,AVP,MCO,"Scranton, PA","Orlando, FL",944,41.3385009766,-75.7233963013,28.4293994903564,-81.3089981079102
1302540,BMI,MCO,"Bloomington, IL","Orlando, FL",936,40.47710037,-88.91590118,28.4293994903564,-81.3089981079102
1302866,MYR,MCO,"Myrtle Beach, SC","Orlando, FL",388,33.6796989441,-78.9282989502,28.4293994903564,-81.3089981079102
1303122,LYH,MCO,"Lynchburg, VA","Orlando, FL",625,37.3266983032227,-79.2004013061523,28.4293994903564,-81.3089981079102
1303523,ISO,SFB,"Kinston, NC","Orlando, FL",499,35.331401825,-77.6088027954,28.7775993347168,-81.2375030517578
1303583,RDU,SFB,"Raleigh, NC","Orlando, FL",510,35.8776016235352,-78.7874984741211,28.7775993347168,-81.2375030517578
1303728,TOL,MCO,"Toledo, OH","Orlando, FL",918,41.58679962,-83.80780029,28.4293994903564,-81.3089981079102
1303837,BGR,SFB,"Bangor, ME","Orlando, FL",1299,44.8073997497559,-68.8281021118164,28.7775993347168,-81.2375030517578
1303873,CAK,MCO,"Akron, OH","Orlando, FL",860,40.9160995483398,-81.4421997070312,28.4293994903564,-81.3089981079102
1303893,AUS,MCO,"Austin, TX","Orlando, FL",995,30.1944999694824,-97.6698989868164,28.4293994903564,-81.3089981079102
1303936,MIA,SFB,"Miami, FL","Orlando, FL",214,25.7931995391846,-80.2906036376953,28.7775993347168,-81.2375030517578
1304103,FNT,MCO,"Flint, MI","Orlando, FL",1011,42.9654006958008,-83.7435989379883,28.4293994903564,-81.3089981079102
1304406,HOU,MCO,"Houston, TX","Orlando, FL",848,29.64539909,-95.27890015,28.4293994903564,-81.3089981079102
1305180,YIP,SFB,"Detroit, MI","Orlando, FL",937,42.23789978,-83.53040314,28.7775993347168,-81.2375030517578
1305198,DET,MCO,"Detroit, MI","Orlando, FL",968,42.40919876,-83.00990295,28.4293994903564,-81.3089981079102
1305483,GSB,MCO,"Goldsboro, NC","Orlando, FL",515,35.33940125,-77.96060181,28.4293994903564,-81.3089981079102
1306442,MGY,MCO,"Dayton, OH","Orlando, FL",787,39.5890007019,-84.224899292,28.4293994903564,-81.3089981079102
1307012,DSM,MCO,"Des Moines, IA","Orlando, FL",1140,41.5340003967285,-93.6631011962891,28.4293994903564,-81.3089981079102
1307015,BTV,MCO,"Burlington, VT","Orlando, FL",1195,44.4719009399,-73.1532974243,28.4293994903564,-81.3089981079102
1307523,GPT,SFB,"Gulfport, MS","Orlando, FL",484,30.4073009490967,-89.0700988769531,28.7775993347168,-81.2375030517578
1307618,MEM,SFB,"Memphis, TN","Orlando, FL",671,35.0424003601074,-89.9766998291016,28.7775993347168,-81.2375030517578
1307796,TTN,MCO,"Trenton, NJ","Orlando, FL",897,40.2766990661621,-74.8134994506836,28.4293994903564,-81.3089981079102
1308412,YIP,MCO,"Detroit, MI","Orlando, FL",960,42.23789978,-83.53040314,28.4293994903564,-81.3089981079102
1309968,SAT,SFB,"San Antonio, TX","Orlando, FL",1042,29.5337009429932,-98.4698028564453,28.7775993347168,-81.2375030517578
1310729,GYY,SFB,"Gary, IN","Orlando, FL",951,41.6162986755371,-87.4128036499023,28.7775993347168,-81.2375030517578
1310981,DAL,MCO,"Dallas, TX","Orlando, FL",972,32.8470993041992,-96.8517990112305,28.4293994903564,-81.3089981079102
1311164,ELP,MCO,"El Paso, TX","Orlando, FL",1515,31.80719948,-106.3779984,28.4293994903564,-81.3089981079102
1311498,SFB,SFB,"Orlando, FL","Orlando, FL",0,28.7775993347168,-81.2375030517578,28.7775993347168,-81.2375030517578
1311518,MCO,SFB,"Orlando, FL","Orlando, FL",24,28.4293994903564,-81.3089981079102,28.7775993347168,-81.2375030517578
1311682,GPT,MCO,"Gulfport, MS","Orlando, FL",486,30.4073009490967,-89.0700988769531,28.4293994903564,-81.3089981079102
1311925,PDX,MCO,"Portland, OR","Orlando, FL",2534,45.58869934,-122.5979996,28.4293994903564,-81.3089981079102
1313448,LAS,SFB,"Las Vegas, NV","Orlando, FL",2034,36.08010101,-115.1520004,28.7775993347168,-81.2375030517578
1313684,PIT,SFB,"Pittsburgh, PA","Orlando, FL",810,40.49150085,-80.23290253,28.7775993347168,-81.2375030517578
1313794,EYW,MCO,"Key West, FL","Orlando, FL",268,24.5561008453369,-81.7595977783203,28.4293994903564,-81.3089981079102
1313897,MAF,MCO,"Midland, TX","Orlando, FL",1270,31.9424991607666,-102.202003479004,28.4293994903564,-81.3089981079102
1314125,MLU,MCO,"Monroe, LA","Orlando, FL",698,32.5108985900879,-92.0376968383789,28.4293994903564,-81.3089981079102
1314829,ATL,SFB,"Atlanta, GA","Orlando, FL",385,33.6366996765137,-84.4281005859375,28.7775993347168,-81.2375030517578
